"name","picurl","url"
"Grillitud ananass","http://pilt.toidutare.ee/pilt/03.2014/2579/311x311.jpg?t=1416908368","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/191C9/#Grillitud ananass"
"Apelsiniriis","http://pilt.toidutare.ee/pilt/03.2014/2601/311x311.jpg?t=1416908382","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/190E9/#Apelsiniriis"
"Beseemagustoit kiivi ja granaatõunaga","http://pilt.toidutare.ee/pilt/03.2014/2604/311x311.jpg?t=1416908384","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/190EC/#Beseemagustoit kiivi ja granaatõunaga"
"Valge šokolaadi trifle kirssidega","http://pilt.toidutare.ee/pilt/02.2014/2653/311x311.jpg?t=1418155567","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F40/#Valge šokolaadi trifle kirssidega"
"Kohvi-mousse","http://pilt.toidutare.ee/pilt/02.2014/2655/311x311.jpg?t=1418155569","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F8C/#Kohvi-mousse"
"Šokolaadi-apelsinikrõbedik","http://pilt.toidutare.ee/pilt/02.2014/2658/311x311.jpg?t=1418155569","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F3F/#Šokolaadi-apelsinikrõbedik"
"Vaarikatiramisu","http://pilt.toidutare.ee/pilt/02.2014/2659/311x311.jpg?t=1418155570","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F41/#Vaarikatiramisu"
"Jogurtikreem kookose ja mangoga","http://pilt.toidutare.ee/pilt/02.2014/2678/311x311.jpg?t=1418155574","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18FDA/#Jogurtikreem kookose ja mangoga"
"Jogurtikreem murakamoosiga","http://pilt.toidutare.ee/pilt/02.2014/2679/311x311.jpg?t=1418155574","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18FD9/#Jogurtikreem murakamoosiga"
"Õhuline bubert","http://pilt.toidutare.ee/pilt/01.2014/2681/311x311.jpg?t=1418154082","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18E7E/#Õhuline bubert"
"Marjane jogurtikreem","http://pilt.toidutare.ee/pilt/02.2014/2686/311x311.jpg?t=1418155575","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18FDB/#Marjane jogurtikreem"
"Kihiline magustoit kohupiima ja kamaga","http://pilt.toidutare.ee/pilt/01.2014/2687/311x311.jpg?t=1418154083","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/18E87/#Kihiline magustoit kohupiima ja kamaga"
"Valentinipäeva šokolaadisüdamed","http://pilt.toidutare.ee/pilt/01.2014/2694/311x311.jpg?t=1418154083","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18E75/#Valentinipäeva šokolaadisüdamed"
"Triinu leivapudi","http://pilt.toidutare.ee/pilt/02.2014/2698/311x311.jpg?t=1418155578","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F83/#Triinu leivapudi"
"Kihiline kohupiimakreem leivapuruga","http://pilt.toidutare.ee/pilt/02.2014/2701/311x311.jpg?t=1418155579","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18F79/#Kihiline kohupiimakreem leivapuruga"
"Ahjujäätisetort mustade ploomidega","http://pilt.toidutare.ee/pilt/02.2014/2704/311x311.jpg?t=1418155579","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/18F82/#Ahjujäätisetort mustade ploomidega"
"Laura krõpsuvad leivakommid","http://pilt.toidutare.ee/pilt/02.2014/2708/311x311.jpg?t=1418155580","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18F84/#Laura krõpsuvad leivakommid"
"Levi-Daneli banaanimagustoit ehk crème au Leif","http://pilt.toidutare.ee/pilt/02.2014/2711/311x311.jpg?t=1418155581","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18F2C/#Levi-Daneli banaanimagustoit ehk crème au Leif"
"Panna cotta","http://pilt.toidutare.ee/pilt/01.2014/2736/311x311.jpg?t=1418154086","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/18DE7/#Panna cotta"
"Kondenspiimajäätis mangoga","http://pilt.toidutare.ee/pilt/01.2014/2738/311x311.jpg?t=1418154087","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/18DD7/#Kondenspiimajäätis mangoga"
"Küpsetatud õunad vanillikastmega","http://pilt.toidutare.ee/pilt/01.2014/2739/311x311.jpg?t=1418154087","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18E37/#Küpsetatud õunad vanillikastmega"
"Ananassikompott kaneeliga","http://pilt.toidutare.ee/pilt/11.2013/2765/311x311.jpg?t=1416985323","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18A77/#Ananassikompott kaneeliga"
"Jõhvikasorbett","http://pilt.toidutare.ee/pilt/12.2013/2771/311x311.jpg?t=1416989943","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/18D48/#Jõhvikasorbett"
"Jõhvikakissell apelsini ja kaneeliga","http://pilt.toidutare.ee/pilt/12.2013/2786/311x311.jpg?t=1416989951","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/18D1C/#Jõhvikakissell apelsini ja kaneeliga"
"Lehttainas õunad ja ingli kaste","http://pilt.toidutare.ee/pilt/11.2013/2809/311x311.jpg?t=1416985339","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18B05/#Lehttainas õunad ja ingli kaste"
"Pähklijäätis šokolaadikastmega","http://pilt.toidutare.ee/pilt/12.2013/2822/311x311.jpg?t=1416989970","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/18BE2/#Pähklijäätis šokolaadikastmega"
"Õunariis rosinaüllatusega","http://pilt.toidutare.ee/pilt/12.2013/2830/311x311.jpg?t=1416989974","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18CB5/#Õunariis rosinaüllatusega"
"Vahukommid ehk marshmallows","http://pilt.toidutare.ee/pilt/12.2013/2838/311x311.jpg?t=1416989977","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BCF/#Vahukommid ehk marshmallows"
"Nostalgilised piimapulbrikommid","http://pilt.toidutare.ee/pilt/12.2013/2840/311x311.jpg?t=1416989978","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD3/#Nostalgilised piimapulbrikommid"
"Lehmakommid","http://pilt.toidutare.ee/pilt/12.2013/2842/311x311.jpg?t=1416989980","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD2/#Lehmakommid"
"Šokolaadiglasuuriga sufleekommid","http://pilt.toidutare.ee/pilt/12.2013/2843/311x311.jpg?t=1416989980","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD0/#Šokolaadiglasuuriga sufleekommid"
"Seesamihalvaa","http://pilt.toidutare.ee/pilt/12.2013/2844/311x311.jpg?t=1416989980","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD8/#Seesamihalvaa"
"Vahukommid munavalgega","http://pilt.toidutare.ee/pilt/12.2013/2845/311x311.jpg?t=1416989981","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD7/#Vahukommid munavalgega"
"Lehmakommid kondenspiimast","http://pilt.toidutare.ee/pilt/12.2013/2846/311x311.jpg?t=1416989981","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD6/#Lehmakommid kondenspiimast"
"Mõnus marjamarmelaad","http://pilt.toidutare.ee/pilt/12.2013/2847/311x311.jpg?t=1416989982","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD5/#Mõnus marjamarmelaad"
"Karamellkommid","http://pilt.toidutare.ee/pilt/12.2013/2848/311x311.jpg?t=1416989982","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD4/#Karamellkommid"
"Martsipani-pähklinugati täidisega šokolaadikommid","http://pilt.toidutare.ee/pilt/12.2013/2849/311x311.jpg?t=1416989983","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BCE/#Martsipani-pähklinugati täidisega šokolaadikommid"
"Krõbedad kookospallikesed justkui Raffaellod","http://pilt.toidutare.ee/pilt/12.2013/2850/311x311.jpg?t=1416989983","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18BD1/#Krõbedad kookospallikesed justkui Raffaellod"
"Mustasõstra-mustikakissell bubertiga","http://pilt.toidutare.ee/pilt/12.2013/2852/311x311.jpg?t=1416989985","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/18B9B/#Mustasõstra-mustikakissell bubertiga"
"Šokolaadiruudud","http://pilt.toidutare.ee/pilt/12.2013/2871/311x311.jpg?t=1416989987","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18B7C/#Šokolaadiruudud"
"Jõulumandlid","http://pilt.toidutare.ee/pilt/11.2013/2876/311x311.jpg?t=1416985373","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18AAF/#Jõulumandlid"
"Õhulised ananassirõngad","http://pilt.toidutare.ee/pilt/11.2013/2907/311x311.jpg?t=1416985394","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18AF2/#Õhulised ananassirõngad"
"Šokolaadi-pulgakommid","http://pilt.toidutare.ee/pilt/12.2013/2918/311x311.jpg?t=1416989993","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18B6D/#Šokolaadi-pulgakommid"
"Talvine puuviljakompott","http://pilt.toidutare.ee/pilt/11.2013/2924/311x311.jpg?t=1416985398","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/18A85/#Talvine puuviljakompott"
"Müsli-puuviljabatoonid šokolaadiga","http://pilt.toidutare.ee/pilt/11.2013/2927/311x311.jpg?t=1416985399","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18A86/#Müsli-puuviljabatoonid šokolaadiga"
"Šokolaadi-pähklikuhjad","http://pilt.toidutare.ee/pilt/11.2013/2958/311x311.jpg?t=1416985413","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18A76/#Šokolaadi-pähklikuhjad"
"Väikesed ahjujäätised granadilliga","http://pilt.toidutare.ee/pilt/11.2013/2987/311x311.jpg?t=1416985424","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/18A19/#Väikesed ahjujäätised granadilliga"
"Inglise sidrunipuding","http://pilt.toidutare.ee/pilt/11.2013/2988/311x311.jpg?t=1416985425","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18A18/#Inglise sidrunipuding"
"Õuna-vahukooretarretis kardemoniga","http://pilt.toidutare.ee/pilt/11.2013/2989/311x311.jpg?t=1416985426","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/18A15/#Õuna-vahukooretarretis kardemoniga"
"Saiavorm õunamoosi ja kohupiimaga","http://pilt.toidutare.ee/pilt/11.2013/3015/311x311.jpg?t=1416985433","http://toidutare.ee/road/magustoidud_ja_maiustused/189FC/#Saiavorm õunamoosi ja kohupiimaga"
"Kakaokissell, isade retsept","http://pilt.toidutare.ee/pilt/11.2013/3016/311x311.jpg?t=1416985434","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/1897B/#Kakaokissell, isade retsept"
"Kohukesed kahe šokolaadiga","http://pilt.toidutare.ee/pilt/10.2013/3035/311x311.jpg?t=1416978611","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/1891A/#Kohukesed kahe šokolaadiga"
"Õunalumi","http://pilt.toidutare.ee/pilt/09.2013/3059/311x311.jpg?t=1416937349","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18693/#Õunalumi"
"Vanillipuding ja õunapirukas rosinate ja päevalilleseemnetega","http://pilt.toidutare.ee/pilt/09.2013/3064/311x311.jpg?t=1416937352","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18692/#Vanillipuding ja õunapirukas rosinate ja päevalilleseemnetega"
"Maitserohke õunakissell","http://pilt.toidutare.ee/pilt/10.2013/3090/311x311.jpg?t=1416978715","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/1884E/#Maitserohke õunakissell"
"Šokolaadinööbid","http://pilt.toidutare.ee/pilt/10.2013/3096/311x311.jpg?t=1416978719","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/1881A/#Šokolaadinööbid"
"Kohupiimasõrnikud rosinatega","http://pilt.toidutare.ee/pilt/10.2013/3103/311x311.jpg?t=1416978726","http://toidutare.ee/road/magustoidud_ja_maiustused/187F6/#Kohupiimasõrnikud rosinatega"
"Magus kõrvitsasupp õunaga","http://pilt.toidutare.ee/pilt/09.2013/3129/311x311.jpg?t=1416937357","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/187A5/#Magus kõrvitsasupp õunaga"
"Magus kõrvitsasupp ebaküdooniaga","http://pilt.toidutare.ee/pilt/09.2013/3135/311x311.jpg?t=1416937359","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1879C/#Magus kõrvitsasupp ebaküdooniaga"
"Koorene kõrvitsakreem õunaga","http://pilt.toidutare.ee/pilt/09.2013/3136/311x311.jpg?t=1416937360","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/187A4/#Koorene kõrvitsakreem õunaga"
"Kohupiimavorm rosinakisselliga","http://pilt.toidutare.ee/pilt/09.2013/3178/311x311.jpg?t=1416937378","http://toidutare.ee/road/magustoidud_ja_maiustused/18707/#Kohupiimavorm rosinakisselliga"
"Goji-marjasupp kaneeli, laimi ja kirsiga","http://pilt.toidutare.ee/pilt/09.2013/3204/311x311.jpg?t=1416937389","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/186A3/#Goji-marjasupp kaneeli, laimi ja kirsiga"
"Ahjuõunad hapukoorevahuga","http://pilt.toidutare.ee/pilt/08.2013/3242/311x311.jpg?t=1416933166","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1860C/#Ahjuõunad hapukoorevahuga"
"Tainas frititud õunad","http://pilt.toidutare.ee/pilt/08.2013/3250/311x311.jpg?t=1416933169","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/185D6/#Tainas frititud õunad"
"Panna cotta marjadega","http://pilt.toidutare.ee/pilt/06.2013/3323/311x311.jpg?t=1416925961","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/183FB/#Panna cotta marjadega"
"Vahuveini-granita","http://pilt.toidutare.ee/pilt/12.2008/3335/311x311.jpg?t=1416987419","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/FD41/#Vahuveini-granita"
"Piimakissell hapu moosiga","http://pilt.toidutare.ee/pilt/06.2013/3341/311x311.jpg?t=1416925968","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/183BB/#Piimakissell hapu moosiga"
"Kihiline marja-tiramisu","http://pilt.toidutare.ee/pilt/06.2013/3352/311x311.jpg?t=1416925972","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18390/#Kihiline marja-tiramisu"
"Mustikajäätis","http://pilt.toidutare.ee/pilt/06.2013/3354/311x311.jpg?t=1416925973","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/1838D/#Mustikajäätis"
"Väikesed marjavormid mustade sõstarde ja madlitega","http://pilt.toidutare.ee/pilt/06.2013/3357/311x311.jpg?t=1416925975","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18394/#Väikesed marjavormid mustade sõstarde ja madlitega"
"Kohupiimaklimbid kirsikastmega","http://pilt.toidutare.ee/pilt/06.2013/3371/311x311.jpg?t=1416925978","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18367/#Kohupiimaklimbid kirsikastmega"
"Bubert värskete marjadega","http://pilt.toidutare.ee/pilt/06.2013/3373/311x311.jpg?t=1416925979","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/18366/#Bubert värskete marjadega"
"Magus maasikapuder","http://pilt.toidutare.ee/pilt/06.2013/3384/311x311.jpg?t=1416925983","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/183A0/#Magus maasikapuder"
"Šerbeti-magusroog","http://pilt.toidutare.ee/pilt/06.2013/3406/311x311.jpg?t=1416925991","http://toidutare.ee/road/magustoidud_ja_maiustused/18342/#Šerbeti-magusroog"
"Kondenspiimajäätis vaarikate ja pistaatsiapähklitega","http://pilt.toidutare.ee/pilt/06.2013/3423/311x311.jpg?t=1416925996","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/1835E/#Kondenspiimajäätis vaarikate ja pistaatsiapähklitega"
"Mahlane kamavaht","http://pilt.toidutare.ee/pilt/06.2013/3433/311x311.jpg?t=1416926000","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/182F6/#Mahlane kamavaht"
"Kamatarretis marjadega","http://pilt.toidutare.ee/pilt/06.2013/3434/311x311.jpg?t=1416926001","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/182F5/#Kamatarretis marjadega"
"Apelsinimekiga rabarberikompott","http://pilt.toidutare.ee/pilt/06.2013/3446/311x311.jpg?t=1416926006","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/182DF/#Apelsinimekiga rabarberikompott"
"Jäine toorjuustukook sõstardega","http://pilt.toidutare.ee/pilt/06.2013/3448/311x311.jpg?t=1416926007","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/182D7/#Jäine toorjuustukook sõstardega"
"Jogurtijäätis mangoga","http://pilt.toidutare.ee/pilt/06.2013/3449/311x311.jpg?t=1416926007","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/182D6/#Jogurtijäätis mangoga"
"Kondenspiimajäätis rabarberiga","http://pilt.toidutare.ee/pilt/06.2013/3450/311x311.jpg?t=1416926008","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/182D5/#Kondenspiimajäätis rabarberiga"
"Šokolaaditäpiline mündijäätis","http://pilt.toidutare.ee/pilt/06.2013/3451/311x311.jpg?t=1416926008","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/182D4/#Šokolaaditäpiline mündijäätis"
"Basiiliku ja sidruniga panna cotta","http://pilt.toidutare.ee/pilt/06.2013/3452/311x311.jpg?t=1416926009","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/182D2/#Basiiliku ja sidruniga panna cotta"
"Üleküpsetatud marjad","http://pilt.toidutare.ee/pilt/05.2013/3462/311x311.jpg?t=1416918680","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18275/#Üleküpsetatud marjad"
"Glasuuritud ananass","http://pilt.toidutare.ee/pilt/05.2013/3481/311x311.jpg?t=1416918695","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1821F/#Glasuuritud ananass"
"Maasika-melonivardad meekastmega","http://pilt.toidutare.ee/pilt/05.2013/3483/311x311.jpg?t=1416918696","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1821D/#Maasika-melonivardad meekastmega"
"Küpsisetrühvlid","http://pilt.toidutare.ee/pilt/04.2013/3520/311x311.jpg?t=1416912688","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/1812D/#Küpsisetrühvlid"
"Kevadine leivasupp rabarberiga","http://pilt.toidutare.ee/pilt/05.2013/3536/311x311.jpg?t=1416918721","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/1818B/#Kevadine leivasupp rabarberiga"
"Röstitud rabarberid kodujuustuga","http://pilt.toidutare.ee/pilt/05.2013/3537/311x311.jpg?t=1416918721","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1818A/#Röstitud rabarberid kodujuustuga"
"Kodused müslibatoonid","http://pilt.toidutare.ee/pilt/04.2013/3577/311x311.jpg?t=1416912706","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/18093/#Kodused müslibatoonid"
"Kõrvitsa-ebaküdooniasalat","http://pilt.toidutare.ee/pilt/04.2013/3585/311x311.jpg?t=1416912709","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/18086/#Kõrvitsa-ebaküdooniasalat"
"Kohupiima-astelpajuhõrgutis","http://pilt.toidutare.ee/pilt/04.2013/3606/311x311.jpg?t=1416912737","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17FC4/#Kohupiima-astelpajuhõrgutis"
"Kreemine marjavorm riivleivaga","http://pilt.toidutare.ee/pilt/04.2013/3619/311x311.jpg?t=1416912742","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/17F9B/#Kreemine marjavorm riivleivaga"
"Apelsinipasha","http://pilt.toidutare.ee/pilt/03.2013/3642/311x311.jpg?t=1416907867","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17F03/#Apelsinipasha"
"Laktoosivaba šokolaadipasha","http://pilt.toidutare.ee/pilt/03.2013/3647/311x311.jpg?t=1416907869","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17EF1/#Laktoosivaba šokolaadipasha"
"Õhuline pashakreem","http://pilt.toidutare.ee/pilt/03.2013/3648/311x311.jpg?t=1416907870","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17EEF/#Õhuline pashakreem"
"Sojapiima-riisimaius kirssidega","http://pilt.toidutare.ee/pilt/02.2013/3714/311x311.jpg?t=1418155061","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/17DA0/#Sojapiima-riisimaius kirssidega"
"Kamavaht astelpajumarjadega","http://pilt.toidutare.ee/pilt/02.2013/3721/311x311.jpg?t=1418155062","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17D80/#Kamavaht astelpajumarjadega"
"Sidrunivõie vanillitäppidega (lemon curd)","http://pilt.toidutare.ee/pilt/02.2013/3726/311x311.jpg?t=1418155063","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/17D60/#Sidrunivõie vanillitäppidega (lemon curd)"
